"treatment","bike_move_right2","mv_wait2","permitted2","safe2","cycle_distance","mv_distance","commute_type2","state","gender","education"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","VA","Male","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","None","Other","VA","Male","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","Less than 10 miles","Less than 50 miles","Other","VA","Male","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","VT","Male","4-Year College"
"4_BMUFL","1_Agree","1_Agree","1_Agree","1_Agree","Less than 10 miles","Less than 50 miles","MotorVehicle","WA","Female","4-Year College"
"3_SLM","1_Agree","1_Agree","1_Agree","1_Agree","More than 50 miles","None","Other","WA","Male","Community College"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","WA","Male","Graduate Degree"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","WA","Female","Graduate Degree"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","WA","Male","High School"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","WA","Male","Graduate Degree"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","None","Other","WA","Female","Community College"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","WA","Male","4-Year College"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","Other","WA","Male","4-Year College"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","WA","Female","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","WA","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","None","Other","WA","Male","High School"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","WA","Male","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","WA","Male","High School"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","WA","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","Other","WA","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","Less than 10 miles","Less than 50 miles","Other","WA","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","Other","WA","Male","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","WA","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","MotorVehicle","WA","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","WA","Male","Community College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","WA","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","Other","WA","Male","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","WA","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","None","Other","WA","Male","High School"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","None","Other","WA","Male","Community College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","WA","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","WA","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","WA","Male","Community College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","None","Less than 50 miles","MotorVehicle","WA","Female","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","WA","Male","Community College"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","None","Other","WI","Male","Graduate Degree"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","WI","Male","4-Year College"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","Other","WI","Male","Graduate Degree"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","MotorVehicle","WI","Male","High School"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","Other","WI","Male","High School"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","WI","Female","Community College"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","MotorVehicle","WI","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","WI","Male","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","None","Other","WI","Female","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","Less than 10 miles","More than 200 Miles","MotorVehicle","WI","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","Other","WI","Male","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","None","More than 200 Miles","MotorVehicle","WV","Male","High School"
"2_STR","1_Agree","0_Disagree","0_Disagree","1_Agree","More than 50 miles","More than 200 Miles","MotorVehicle","UT","Male","Community College"
"2_STR","1_Agree","0_Disagree","0_Disagree","1_Agree","More than 50 miles","More than 200 Miles","MotorVehicle","UT","Male","Community College"
"3_SLM","0_Disagree","1_Agree","0_Disagree","1_Agree","More than 50 miles","None","Other","CA","Male","Community College"
"3_SLM","0_Disagree","1_Agree","0_Disagree","1_Agree","More than 50 miles","Less than 50 miles","Other","CA","Female","4-Year College"
"3_SLM","0_Disagree","1_Agree","0_Disagree","1_Agree","More than 50 miles","Less than 50 miles","Other","CA","Female","4-Year College"
"2_STR","0_Disagree","1_Agree","0_Disagree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","CA","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","0_Disagree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","FL","Male","4-Year College"
"4_BMUFL","0_Disagree","1_Agree","0_Disagree","1_Agree","More than 50 miles","More than 200 Miles","MotorVehicle","GA","Male","4-Year College"
"1_None","0_Disagree","1_Agree","0_Disagree","1_Agree","More than 50 miles","Less than 50 miles","Other","IN","Female","4-Year College"
"1_None","0_Disagree","1_Agree","0_Disagree","1_Agree","11 - 50 miles","Less than 50 miles","Other","KY","Male","Community College"
"1_None","1_Agree","1_Agree","0_Disagree","1_Agree","11 - 50 miles","Less than 50 miles","Other","MA","Female","4-Year College"
"1_None","1_Agree","1_Agree","0_Disagree","1_Agree","More than 50 miles","Less than 50 miles","Other","MI","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","0_Disagree","1_Agree","Less than 10 miles","51 - 200 Miles","MotorVehicle","NC","Female","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","0_Disagree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","Community College"
"1_None","0_Disagree","1_Agree","0_Disagree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NC","Female","High School"
"4_BMUFL","0_Disagree","1_Agree","0_Disagree","1_Agree","More than 50 miles","More than 200 Miles","MotorVehicle","OH","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","0_Disagree","1_Agree","More than 50 miles","51 - 200 Miles","MotorVehicle","OK","Male","High School"
"3_SLM","0_Disagree","1_Agree","0_Disagree","1_Agree","More than 50 miles","51 - 200 Miles","Other","OK","Male","High School"
"3_SLM","1_Agree","1_Agree","0_Disagree","1_Agree","Less than 10 miles","Less than 50 miles","MotorVehicle","OR","Male","Graduate Degree"
"2_STR","1_Agree","1_Agree","0_Disagree","1_Agree","11 - 50 miles","Less than 50 miles","Other","PA","Female","Community College"
"4_BMUFL","0_Disagree","1_Agree","0_Disagree","1_Agree","More than 50 miles","51 - 200 Miles","Other","UT","Male","Community College"
"3_SLM","0_Disagree","1_Agree","0_Disagree","1_Agree","More than 50 miles","Less than 50 miles","Other","WA","Male","Community College"
"1_None","0_Disagree","1_Agree","0_Disagree","1_Agree","11 - 50 miles","None","Other","WA","Female","Graduate Degree"
"2_STR","0_Disagree","1_Agree","0_Disagree","1_Agree","More than 50 miles","More than 200 Miles","MotorVehicle","WI","Male","4-Year College"
"3_SLM","1_Agree","0_Disagree","1_Agree","0_Disagree","More than 50 miles","51 - 200 Miles","MotorVehicle","CT","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","None","Other","AK","Male","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","0_Disagree","None","Less than 50 miles","MotorVehicle","AR","Male","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","Less than 50 miles","MotorVehicle","AR","Male","4-Year College"
"4_BMUFL","1_Agree","1_Agree","1_Agree","0_Disagree","Less than 10 miles","51 - 200 Miles","MotorVehicle","CA","Male","Community College"
"2_STR","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","CA","Male","4-Year College"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","Less than 50 miles","Other","CA","Female","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","51 - 200 Miles","Other","CA","Male","Graduate Degree"
"3_SLM","1_Agree","1_Agree","1_Agree","0_Disagree","More than 50 miles","Less than 50 miles","Other","CO","Male","4-Year College"
"2_STR","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","None","Other","CO","Male","Graduate Degree"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","More than 200 Miles","Other","CO","Male","Did not graduate high school"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","Less than 50 miles","Other","CO","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","CO","Female","4-Year College"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","0_Disagree","None","Less than 50 miles","Other","DC","Female","Graduate Degree"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","51 - 200 Miles","MotorVehicle","GA","Female","Graduate Degree"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","None","Other","GA","Female","Graduate Degree"
"3_SLM","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","MotorVehicle","ID","Male","Community College"
"2_STR","1_Agree","1_Agree","1_Agree","0_Disagree","Less than 10 miles","51 - 200 Miles","MotorVehicle","ID","Female","Graduate Degree"
"3_SLM","1_Agree","1_Agree","1_Agree","0_Disagree","More than 50 miles","Less than 50 miles","Other","IL","Male","4-Year College"
"3_SLM","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","IL","Male","4-Year College"
"1_None","1_Agree","1_Agree","1_Agree","0_Disagree","More than 50 miles","Less than 50 miles","Other","IL","Male","Graduate Degree"
"1_None","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","IL","Male","Graduate Degree"
"1_None","1_Agree","1_Agree","1_Agree","0_Disagree","Less than 10 miles","51 - 200 Miles","MotorVehicle","IL","Female","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","51 - 200 Miles","MotorVehicle","IL","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","More than 200 Miles","MotorVehicle","IN","Female","4-Year College"
"3_SLM","1_Agree","1_Agree","1_Agree","0_Disagree","None","51 - 200 Miles","MotorVehicle","KS","Male","Graduate Degree"
"4_BMUFL","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","51 - 200 Miles","MotorVehicle","KY","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","51 - 200 Miles","MotorVehicle","KY","Male","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","Less than 50 miles","MotorVehicle","KY","Female","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","MotorVehicle","LA","Male","Graduate Degree"
"3_SLM","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","51 - 200 Miles","MotorVehicle","MA","Male","4-Year College"
"2_STR","1_Agree","1_Agree","1_Agree","0_Disagree","More than 50 miles","More than 200 Miles","MotorVehicle","MA","Male","4-Year College"
"1_None","1_Agree","1_Agree","1_Agree","0_Disagree","More than 50 miles","None","Other","MA","Male","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","None","Other","MA","Male","Graduate Degree"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","Less than 50 miles","Other","MD","Male","4-Year College"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","51 - 200 Miles","MotorVehicle","MD","Male","4-Year College"
"3_SLM","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","51 - 200 Miles","MotorVehicle","MI","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","51 - 200 Miles","MotorVehicle","MI","Male","4-Year College"
"4_BMUFL","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","More than 200 Miles","MotorVehicle","NC","Male","High School"
"4_BMUFL","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","NC","Female","High School"
"4_BMUFL","1_Agree","1_Agree","1_Agree","0_Disagree","Less than 10 miles","51 - 200 Miles","MotorVehicle","NC","Male","4-Year College"
"4_BMUFL","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","Graduate Degree"
"4_BMUFL","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","None","Other","NC","Female","Graduate Degree"
"3_SLM","1_Agree","1_Agree","1_Agree","0_Disagree","None","Less than 50 miles","MotorVehicle","NC","Female","High School"
"3_SLM","1_Agree","1_Agree","1_Agree","0_Disagree","Less than 10 miles","51 - 200 Miles","Other","NC","Male","Graduate Degree"
"2_STR","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NC","Female","4-Year College"
"2_STR","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NC","Female","4-Year College"
"2_STR","1_Agree","1_Agree","1_Agree","0_Disagree","More than 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","High School"
"1_None","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","NC","Male","Graduate Degree"
"1_None","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","NC","Female","4-Year College"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","0_Disagree","None","51 - 200 Miles","MotorVehicle","NC","Male","High School"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","0_Disagree","Less than 10 miles","51 - 200 Miles","MotorVehicle","NC","Male","Graduate Degree"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","0_Disagree","None","51 - 200 Miles","MotorVehicle","NC","Female","4-Year College"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","0_Disagree","Less than 10 miles","51 - 200 Miles","MotorVehicle","NC","Female","Graduate Degree"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","51 - 200 Miles","Other","NC","Male","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","NC","Male","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","Less than 10 miles","Less than 50 miles","Other","NC","Female","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","Less than 50 miles","MotorVehicle","NC","Female","High School"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","Less than 50 miles","Other","NC","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","Less than 50 miles","Other","NC","Female","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","Less than 50 miles","Other","NC","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","51 - 200 Miles","MotorVehicle","NC","Female","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","More than 200 Miles","MotorVehicle","NC","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","MotorVehicle","NC","Male","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","NC","Male","Graduate Degree"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","None","Other","NY","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","51 - 200 Miles","MotorVehicle","NY","Male","4-Year College"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","0_Disagree","Less than 10 miles","More than 200 Miles","MotorVehicle","OH","Female","Graduate Degree"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","0_Disagree","None","More than 200 Miles","MotorVehicle","OH","Female","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","OH","Male",NA
